Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"D17","APA102-2020","LED-APA102-2020",106.700000,-101.400000,-90.000000,top
"D17","APA102-2020","LED-APA102-2020",85.100000,-101.400000,-90.000000,top
"D17","APA102-2020","LED-APA102-2020",95.900000,-101.400000,-90.000000,top
"D17","APA102-2020","LED-APA102-2020",74.300000,-101.400000,-90.000000,top
"D17","APA102-2020","LED-APA102-2020",117.500000,-101.400000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",63.500000,-98.300000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",106.700000,-98.300000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",52.700000,-98.300000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",95.900000,-98.300000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",85.100000,-98.300000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",128.300000,-98.300000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",117.500000,-98.300000,-90.000000,top
"D18","APA102-2020","LED-APA102-2020",74.300000,-98.300000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",106.700000,-95.200000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",117.500000,-95.200000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",85.100000,-95.200000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",63.500000,-95.200000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",95.900000,-95.200000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",52.700000,-95.200000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",74.300000,-95.200000,-90.000000,top
"D19","APA102-2020","LED-APA102-2020",128.300000,-95.200000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",128.300000,-92.100000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",117.500000,-92.100000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",63.500000,-92.100000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",95.900000,-92.100000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",85.100000,-92.100000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",52.700000,-92.100000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",74.300000,-92.100000,-90.000000,top
"D20","APA102-2020","LED-APA102-2020",106.700000,-92.100000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",117.500000,-89.000000,-90.000000,top
